Input.label,Input.text,Answer.Q1Answer,Answer.html_output
0,"The food was okay. I only tried the happy hour items. I wasn't very impressed but I would have gone back until I checked my. And account and my card was charged 3 times! I probably will
Not
Go back anytime soon if I do I will be taking cash.",idk,"<span>The</span> <span>food</span> <span>was</span> <span>okay.</span> <span class=""active"">I</span> <span class=""active"">only</span> <span class=""active"">tried</span> <span class=""active"">the</span> <span class=""active"">happy</span> <span class=""active"">hour</span> <span class=""active"">items.</span> <span class=""active"">I</span> <span class=""active"">wasn't</span> <span class=""active"">very</span> <span class=""active"">impressed</span> <span class=""active"">but</span> <span class=""active"">I</span> <span class=""active"">would</span> <span class=""active"">have</span> <span class=""active"">gone</span> <span class=""active"">back</span> <span class=""active"">until</span> <span class=""active"">I</span> <span class=""active"">checked</span> <span class=""active"">my.</span> <span>And</span> <span>account</span> <span>and</span> <span>my</span> <span>card</span> <span>was</span> <span>charged</span> <span>3</span> <span>times!</span> <span class=""active"">I</span> <span class=""active"">probably</span> <span class=""active"">will</span> <span class=""active"">Not</span> <span class=""active"">Go</span> <span class=""active"">back</span> <span class=""active"">anytime</span> <span class=""active"">soon</span> <span class=""active"">if</span> <span class=""active"">I</span> <span class=""active"">do</span> <span class=""active"">I</span> <span class=""active"">will</span> <span class=""active"">be</span> <span class=""active"">taking</span> <span class=""active"">cash.</span> <span></span>"
1,"I liked it...I'm Venezuelan and I can tell you this place represent very well Venezuelan's street food...Arepas, tequeños, empanadas, pastelitos, pollo en brasas, yucca...Everything taste good, keep in mind this is not a gourmet place,  portions are good, service is fast and friendly, prices are super affordable for the portions.",yes,"<span>I</span> <span>liked</span> <span>it...I'm</span> <span>Venezuelan</span> <span>and</span> <span>I</span> <span>can</span> <span>tell</span> <span>you</span> <span>this</span> <span>place</span> <span>represent</span> <span>very</span> <span>well</span> <span>Venezuelan's</span> <span>street</span> <span>food...Arepas,</span> <span>tequeños,</span> <span>empanadas,</span> <span>pastelitos,</span> <span>pollo</span> <span>en</span> <span>brasas,</span> <span>yucca...Everything</span> <span class=""active"">taste</span> <span class=""active"">good,</span> <span>keep</span> <span>in</span> <span>mind</span> <span>this</span> <span>is</span> <span>not</span> <span>a</span> <span>gourmet</span> <span>place,</span> <span class=""active"">portions</span> <span class="""">are</span> <span class=""active"">good,</span> <span class=""active"">service</span> <span>is</span> <span class=""active"">fast</span> <span>and</span> <span class=""active"">friendly,</span> <span class=""active"">prices</span> <span>are</span> <span class=""active"">super</span> <span class=""active"">affordable</span> <span>for</span> <span>the</span> <span>portions.</span> <span></span>"
1,"I liked it...I'm Venezuelan and I can tell you this place represent very well Venezuelan's street food...Arepas, tequeños, empanadas, pastelitos, pollo en brasas, yucca...Everything taste good, keep in mind this is not a gourmet place,  portions are good, service is fast and friendly, prices are super affordable for the portions.",yes,"<span>I</span> <span class=""active"">liked</span> <span>it...I'm</span> <span>Venezuelan</span> <span>and</span> <span>I</span> <span>can</span> <span>tell</span> <span>you</span> <span>this</span> <span>place</span> <span>represent</span> <span>very</span> <span>well</span> <span>Venezuelan's</span> <span>street</span> <span>food...Arepas,</span> <span>tequeños,</span> <span>empanadas,</span> <span>pastelitos,</span> <span>pollo</span> <span>en</span> <span>brasas,</span> <span>yucca...Everything</span> <span class=""active"">taste</span> <span class=""active"">good,</span> <span>keep</span> <span>in</span> <span>mind</span> <span>this</span> <span>is</span> <span>not</span> <span>a</span> <span>gourmet</span> <span>place,</span> <span class=""active"">portions</span> <span class=""active"">are</span> <span class=""active"">good,</span> <span class=""active"">service</span> <span class=""active"">is</span> <span class=""active"">fast</span> <span>and</span> <span class=""active"">friendly,</span> <span>prices</span> <span>are</span> <span class=""active"">super</span> <span class=""active"">affordable</span> <span>for</span> <span>the</span> <span>portions.</span> <span></span>"
1,"I liked it...I'm Venezuelan and I can tell you this place represent very well Venezuelan's street food...Arepas, tequeños, empanadas, pastelitos, pollo en brasas, yucca...Everything taste good, keep in mind this is not a gourmet place,  portions are good, service is fast and friendly, prices are super affordable for the portions.",yes,"<span>I</span> <span class=""active"">liked</span> <span class=""active"">it...I'm</span> <span>Venezuelan</span> <span>and</span> <span>I</span> <span>can</span> <span>tell</span> <span>you</span> <span>this</span> <span>place</span> <span>represent</span> <span>very</span> <span>well</span> <span>Venezuelan's</span> <span>street</span> <span>food...Arepas,</span> <span>tequeños,</span> <span>empanadas,</span> <span>pastelitos,</span> <span>pollo</span> <span>en</span> <span>brasas,</span> <span>yucca...Everything</span> <span class=""active"">taste</span> <span class=""active"">good,</span> <span>keep</span> <span>in</span> <span>mind</span> <span>this</span> <span>is</span> <span>not</span> <span>a</span> <span>gourmet</span> <span>place,</span> <span class=""active"">portions</span> <span class=""active"">are</span> <span class=""active"">good,</span> <span>service</span> <span>is</span> <span>fast</span> <span>and</span> <span class=""active"">friendly,</span> <span>prices</span> <span>are</span> <span>super</span> <span class=""active"">affordable</span> <span>for</span> <span>the</span> <span>portions.</span> <span></span>"
0,"Just had the mush/Swiss burger ugh! What a disappointment not enough mushrooms and the meat was well done when I asked for med rare. The bun that was suppose to be toasted was burnt, the only thing this place has going for it is the pizza and the onion rings.",no,"<span>Just</span> <span>had</span> <span>the</span> <span class=""active"">mush/Swiss</span> <span class=""active"">burger</span> <span class=""active"">ugh!</span> <span>What</span> <span>a</span> <span class=""active"">disappointment</span> <span class=""active"">not</span> <span class=""active"">enough</span> <span class=""active"">mushrooms</span> <span>and</span> <span>the</span> <span class=""active"">meat</span> <span class=""active"">was</span> <span class=""active"">well</span> <span class=""active"">done</span> <span>when</span> <span>I</span> <span class=""active"">asked</span> <span class=""active"">for</span> <span class=""active"">med</span> <span class=""active"">rare.</span> <span>The</span> <span>bun</span> <span>that</span> <span>was</span> <span>suppose</span> <span>to</span> <span>be</span> <span class=""active"">toasted</span> <span class=""active"">was</span> <span class=""active"">burnt,</span> <span>the</span> <span>only</span> <span>thing</span> <span>this</span> <span>place</span> <span>has</span> <span>going</span> <span>for</span> <span>it</span> <span>is</span> <span>the</span> <span>pizza</span> <span>and</span> <span>the</span> <span>onion</span> <span>rings.</span> <span></span>"
1,"Scooter's has the best hotdogs, not to mention a TOWER of french fries.  Our summer wouldn't be complete if we didn't stop there at least once a month!  You have to try it for yourself.  They have other great stuff too, but we seem to always go for the DAWGS!",yes,"<span>Scooter's</span> <span>has</span> <span>the</span> <span class=""active"">best</span> <span class=""active"">hotdogs,</span> <span>not</span> <span>to</span> <span>mention</span> <span>a</span> <span class=""active"">TOWER</span> <span>of</span> <span class=""active"">french</span> <span class=""active"">fries.</span> <span>Our</span> <span>summer</span> <span>wouldn't</span> <span>be</span> <span>complete</span> <span>if</span> <span>we</span> <span>didn't</span> <span class=""active"">stop</span> <span class=""active"">there</span> <span>at</span> <span>least</span> <span class=""active"">once</span> <span class=""active"">a</span> <span class=""active"">month!</span> <span>You</span> <span>have</span> <span>to</span> <span class=""active"">try</span> <span>it</span> <span class=""active"">for</span> <span class=""active"">yourself.</span> <span>They</span> <span>have</span> <span>other</span> <span class=""active"">great</span> <span class=""active"">stuff</span> <span>too,</span> <span>but</span> <span>we</span> <span>seem</span> <span>to</span> <span>always</span> <span>go</span> <span>for</span> <span>the</span> <span class=""active"">DAWGS!</span> <span></span>"
1,"Scooter's has the best hotdogs, not to mention a TOWER of french fries.  Our summer wouldn't be complete if we didn't stop there at least once a month!  You have to try it for yourself.  They have other great stuff too, but we seem to always go for the DAWGS!",yes,"<span class="""">Scooter's</span> <span>has</span> <span>the</span> <span class=""active"">best</span> <span class=""active"">hotdogs,</span> <span>not</span> <span>to</span> <span>mention</span> <span>a</span> <span class=""active"">TOWER</span> <span class=""active"">of</span> <span class=""active"">french</span> <span class=""active"">fries.</span> <span>Our</span> <span class=""active"">summer</span> <span class=""active"">wouldn't</span> <span class=""active"">be</span> <span class=""active"">complete</span> <span>if</span> <span>we</span> <span>didn't</span> <span>stop</span> <span>there</span> <span>at</span> <span>least</span> <span>once</span> <span>a</span> <span>month!</span> <span class=""active"">You</span> <span class=""active"">have</span> <span class=""active"">to</span> <span class=""active"">try</span> <span class=""active"">it</span> <span class=""active"">for</span> <span class=""active"">yourself.</span> <span>They</span> <span>have</span> <span class=""active"">other</span> <span class=""active"">great</span> <span class=""active"">stuff</span> <span class=""active"">too,</span> <span>but</span> <span>we</span> <span>seem</span> <span>to</span> <span>always</span> <span>go</span> <span>for</span> <span>the</span> <span>DAWGS!</span> <span></span>"
1,"I gained so much weight from eating here. I was totally distraught when I saw the place had closed. Unfortunately, I never knew if she moved or closed permanently. I went to the one on camelback and 7st, and it was a total downgrade. I was not one but happy.",no,"<span>I</span> <span>gained</span> <span>so</span> <span>much</span> <span>weight</span> <span>from</span> <span>eating</span> <span>here.</span> <span>I</span> <span>was</span> <span>totally</span> <span class=""active"">distraught</span> <span>when</span> <span>I</span> <span>saw</span> <span>the</span> <span>place</span> <span>had</span> <span class=""active"">closed.</span> <span>Unfortunately,</span> <span>I</span> <span>never</span> <span>knew</span> <span>if</span> <span>she</span> <span>moved</span> <span>or</span> <span>closed</span> <span>permanently.</span> <span>I</span> <span>went</span> <span>to</span> <span>the</span> <span>one</span> <span>on</span> <span>camelback</span> <span>and</span> <span>7st,</span> <span>and</span> <span>it</span> <span>was</span> <span>a</span> <span>total</span> <span>downgrade.</span> <span>I</span> <span>was</span> <span>not</span> <span>one</span> <span>but</span> <span>happy.</span> <span></span>"
1,"I gained so much weight from eating here. I was totally distraught when I saw the place had closed. Unfortunately, I never knew if she moved or closed permanently. I went to the one on camelback and 7st, and it was a total downgrade. I was not one but happy.",no,"<span>I</span> <span>gained</span> <span>so</span> <span>much</span> <span>weight</span> <span>from</span> <span>eating</span> <span>here.</span> <span>I</span> <span>was</span> <span>totally</span> <span>distraught</span> <span>when</span> <span>I</span> <span>saw</span> <span>the</span> <span>place</span> <span>had</span> <span>closed.</span> <span>Unfortunately,</span> <span>I</span> <span>never</span> <span>knew</span> <span>if</span> <span>she</span> <span>moved</span> <span>or</span> <span>closed</span> <span>permanently.</span> <span class=""active"">I</span> <span class=""active"">went</span> <span class=""active"">to</span> <span class=""active"">the</span> <span class=""active"">one</span> <span class=""active"">on</span> <span class=""active"">camelback</span> <span class=""active"">and</span> <span class=""active"">7st,</span> <span>and</span> <span class=""active"">it</span> <span class=""active"">was</span> <span class=""active"">a</span> <span class=""active"">total</span> <span class=""active"">downgrade.</span> <span>I</span> <span>was</span> <span>not</span> <span>one</span> <span>but</span> <span>happy.</span> <span></span>"
0,"The line was fast, and considering there are 2 drive-thru's, I don't know what took them so long with these other customers that reviewed this place. The food was actually pretty crappy, although the fries were good. I probably won't go there again. You truly get what you pay for.",no,"<span>The</span> <span>line</span> <span>was</span> <span class="""">fast,</span> <span>and</span> <span>considering</span> <span>there</span> <span>are</span> <span>2</span> <span>drive-thru's,</span> <span>I</span> <span>don't</span> <span>know</span> <span>what</span> <span>took</span> <span>them</span> <span>so</span> <span>long</span> <span>with</span> <span>these</span> <span>other</span> <span>customers</span> <span>that</span> <span>reviewed</span> <span>this</span> <span>place.</span> <span>The</span> <span class=""active"">food</span> <span class=""active"">was</span> <span class=""active"">actually</span> <span class=""active"">pretty</span> <span class=""active"">crappy,</span> <span>although</span> <span>the</span> <span>fries</span> <span>were</span> <span>good.</span> <span>I</span> <span>probably</span> <span class=""active"">won't</span> <span class=""active"">go</span> <span class=""active"">there</span> <span class=""active"">again.</span> <span>You</span> <span>truly</span> <span>get</span> <span>what</span> <span>you</span> <span>pay</span> <span>for.</span> <span></span>"
0,"The line was fast, and considering there are 2 drive-thru's, I don't know what took them so long with these other customers that reviewed this place. The food was actually pretty crappy, although the fries were good. I probably won't go there again. You truly get what you pay for.",no,"<span>The</span> <span>line</span> <span>was</span> <span>fast,</span> <span>and</span> <span>considering</span> <span>there</span> <span>are</span> <span>2</span> <span>drive-thru's,</span> <span>I</span> <span>don't</span> <span>know</span> <span>what</span> <span>took</span> <span>them</span> <span>so</span> <span>long</span> <span>with</span> <span>these</span> <span>other</span> <span>customers</span> <span>that</span> <span>reviewed</span> <span>this</span> <span>place.</span> <span>The</span> <span>food</span> <span>was</span> <span>actually</span> <span class=""active"">pretty</span> <span class=""active"">crappy,</span> <span>although</span> <span>the</span> <span>fries</span> <span>were</span> <span>good.</span> <span>I</span> <span>probably</span> <span class=""active"">won't</span> <span class=""active"">go</span> <span class=""active"">there</span> <span class=""active"">again.</span> <span>You</span> <span>truly</span> <span>get</span> <span>what</span> <span>you</span> <span>pay</span> <span>for.</span> <span></span>"
0,"The line was fast, and considering there are 2 drive-thru's, I don't know what took them so long with these other customers that reviewed this place. The food was actually pretty crappy, although the fries were good. I probably won't go there again. You truly get what you pay for.",no,"<span>The</span> <span>line</span> <span>was</span> <span>fast,</span> <span>and</span> <span>considering</span> <span>there</span> <span>are</span> <span>2</span> <span>drive-thru's,</span> <span>I</span> <span>don't</span> <span>know</span> <span>what</span> <span>took</span> <span>them</span> <span>so</span> <span>long</span> <span>with</span> <span>these</span> <span>other</span> <span>customers</span> <span>that</span> <span>reviewed</span> <span>this</span> <span>place.</span> <span>The</span> <span>food</span> <span class=""active"">was</span> <span class=""active"">actually</span> <span class=""active"">pretty</span> <span class=""active"">crappy,</span> <span>although</span> <span>the</span> <span>fries</span> <span>were</span> <span>good.</span> <span>I</span> <span>probably</span> <span class=""active"">won't</span> <span class=""active"">go</span> <span class=""active"">there</span> <span class=""active"">again.</span> <span>You</span> <span>truly</span> <span>get</span> <span>what</span> <span>you</span> <span>pay</span> <span>for.</span> <span></span>"
1,"I love this place, i go every week, food is great, nice and friendly staff. I recommend Bento B, that way you can try a little of different things they sell. 4 stars because i think they need improve their sushi ingredients. not a fan of sushi at this place.",yes,"<span>I</span> <span class=""active"">love</span> <span class=""active"">this</span> <span class=""active"">place,</span> <span>i</span> <span class=""active"">go</span> <span class=""active"">every</span> <span class=""active"">week,</span> <span class=""active"">food</span> <span>is</span> <span class=""active"">great,</span> <span class=""active"">nice</span> <span>and</span> <span class=""active"">friendly</span> <span class=""active"">staff.</span> <span>I</span> <span>recommend</span> <span>Bento</span> <span>B,</span> <span>that</span> <span>way</span> <span>you</span> <span>can</span> <span>try</span> <span>a</span> <span>little</span> <span>of</span> <span>different</span> <span>things</span> <span>they</span> <span>sell.</span> <span>4</span> <span>stars</span> <span>because</span> <span>i</span> <span>think</span> <span>they</span> <span>need</span> <span>improve</span> <span>their</span> <span>sushi</span> <span>ingredients.</span> <span>not</span> <span>a</span> <span>fan</span> <span>of</span> <span>sushi</span> <span>at</span> <span>this</span> <span>place.</span> <span></span>"
1,"I love this place, i go every week, food is great, nice and friendly staff. I recommend Bento B, that way you can try a little of different things they sell. 4 stars because i think they need improve their sushi ingredients. not a fan of sushi at this place.",yes,"<span>I</span> <span class=""active"">love</span> <span>this</span> <span>place,</span> <span>i</span> <span>go</span> <span>every</span> <span>week,</span> <span>food</span> <span>is</span> <span class=""active"">great,</span> <span class=""active"">nice</span> <span>and</span> <span class=""active"">friendly</span> <span>staff.</span> <span>I</span> <span>recommend</span> <span>Bento</span> <span>B,</span> <span>that</span> <span>way</span> <span>you</span> <span>can</span> <span>try</span> <span>a</span> <span>little</span> <span>of</span> <span>different</span> <span>things</span> <span>they</span> <span>sell.</span> <span>4</span> <span>stars</span> <span>because</span> <span>i</span> <span>think</span> <span>they</span> <span>need</span> <span>improve</span> <span>their</span> <span>sushi</span> <span>ingredients.</span> <span>not</span> <span>a</span> <span>fan</span> <span>of</span> <span>sushi</span> <span>at</span> <span>this</span> <span>place.</span> <span></span>"
1,"I love this place, i go every week, food is great, nice and friendly staff. I recommend Bento B, that way you can try a little of different things they sell. 4 stars because i think they need improve their sushi ingredients. not a fan of sushi at this place.",yes,"<span>I</span> <span class=""active"">love</span> <span>this</span> <span>place,</span> <span>i</span> <span class=""active"">go</span> <span class=""active"">every</span> <span class=""active"">week,</span> <span>food</span> <span>is</span> <span class=""active"">great,</span> <span class=""active"">nice</span> <span>and</span> <span class=""active"">friendly</span> <span>staff.</span> <span>I</span> <span>recommend</span> <span>Bento</span> <span>B,</span> <span>that</span> <span>way</span> <span>you</span> <span>can</span> <span>try</span> <span>a</span> <span>little</span> <span>of</span> <span>different</span> <span>things</span> <span>they</span> <span>sell.</span> <span>4</span> <span>stars</span> <span>because</span> <span>i</span> <span>think</span> <span>they</span> <span>need</span> <span>improve</span> <span>their</span> <span>sushi</span> <span>ingredients.</span> <span>not</span> <span>a</span> <span>fan</span> <span>of</span> <span>sushi</span> <span>at</span> <span>this</span> <span>place.</span> <span></span>"
0,"Worst place ever. Besides being a dirty little greasy spoon, and having a rude staff, after waiting 20 minutes to sit in a booth, I was asked to move to the counter or leave because I was alone and they had a party of 2 waiting...this came from the manager.",no,"<span class=""active"">Worst</span> <span>place</span> <span>ever.</span> <span>Besides</span> <span>being</span> <span>a</span> <span class=""active"">dirty</span> <span>little</span> <span class="""">greasy</span> <span>spoon,</span> <span>and</span> <span>having</span> <span>a</span> <span class=""active"">rude</span> <span>staff,</span> <span>after</span> <span class=""active"">waiting</span> <span class=""active"">20</span> <span class=""active"">minutes</span> <span>to</span> <span>sit</span> <span>in</span> <span>a</span> <span>booth,</span> <span>I</span> <span>was</span> <span>asked</span> <span>to</span> <span>move</span> <span>to</span> <span>the</span> <span>counter</span> <span>or</span> <span>leave</span> <span>because</span> <span>I</span> <span>was</span> <span>alone</span> <span>and</span> <span>they</span> <span>had</span> <span>a</span> <span>party</span> <span>of</span> <span>2</span> <span>waiting...this</span> <span>came</span> <span>from</span> <span>the</span> <span>manager.</span> <span></span>"
0,"Worst place ever. Besides being a dirty little greasy spoon, and having a rude staff, after waiting 20 minutes to sit in a booth, I was asked to move to the counter or leave because I was alone and they had a party of 2 waiting...this came from the manager.",no,"<span class=""active"">Worst</span> <span>place</span> <span>ever.</span> <span>Besides</span> <span>being</span> <span>a</span> <span class=""active"">dirty</span> <span>little</span> <span>greasy</span> <span>spoon,</span> <span>and</span> <span>having</span> <span>a</span> <span class=""active"">rude</span> <span>staff,</span> <span>after</span> <span class=""active"">waiting</span> <span>20</span> <span>minutes</span> <span>to</span> <span>sit</span> <span>in</span> <span>a</span> <span>booth,</span> <span>I</span> <span>was</span> <span>asked</span> <span>to</span> <span>move</span> <span>to</span> <span>the</span> <span>counter</span> <span>or</span> <span>leave</span> <span>because</span> <span>I</span> <span>was</span> <span>alone</span> <span>and</span> <span>they</span> <span>had</span> <span>a</span> <span>party</span> <span>of</span> <span>2</span> <span>waiting...this</span> <span>came</span> <span>from</span> <span>the</span> <span>manager.</span> <span></span>"
0,"Worst place ever. Besides being a dirty little greasy spoon, and having a rude staff, after waiting 20 minutes to sit in a booth, I was asked to move to the counter or leave because I was alone and they had a party of 2 waiting...this came from the manager.",no,"<span class=""active"">Worst</span> <span>place</span> <span>ever.</span> <span>Besides</span> <span>being</span> <span>a</span> <span class=""active"">dirty</span> <span>little</span> <span class=""active"">greasy</span> <span>spoon,</span> <span>and</span> <span>having</span> <span>a</span> <span class=""active"">rude</span> <span>staff,</span> <span>after</span> <span>waiting</span> <span>20</span> <span>minutes</span> <span>to</span> <span>sit</span> <span>in</span> <span>a</span> <span>booth,</span> <span>I</span> <span>was</span> <span>asked</span> <span>to</span> <span>move</span> <span>to</span> <span>the</span> <span>counter</span> <span>or</span> <span>leave</span> <span>because</span> <span>I</span> <span>was</span> <span>alone</span> <span>and</span> <span>they</span> <span>had</span> <span>a</span> <span>party</span> <span>of</span> <span>2</span> <span>waiting...this</span> <span>came</span> <span>from</span> <span>the</span> <span>manager.</span> <span></span>"
1,"We were greeted by a staff member while looking at the menu posted outside. We came back the next day and tried it out.

Simply delicious, great food on top of amazing waffle fries. This place is a welcome, inexpensive alternative to the surrounding options. The service is also excellent!",yes,"<span>We</span> <span>were</span> <span class=""active"">greeted</span> <span>by</span> <span>a</span> <span>staff</span> <span>member</span> <span>while</span> <span>looking</span> <span>at</span> <span>the</span> <span>menu</span> <span>posted</span> <span>outside.</span> <span>We</span> <span>came</span> <span>back</span> <span>the</span> <span>next</span> <span>day</span> <span>and</span> <span>tried</span> <span>it</span> <span>out.</span> <span>Simply</span> <span class=""active"">delicious,</span> <span class=""active"">great</span> <span class=""active"">food</span> <span>on</span> <span>top</span> <span>of</span> <span class=""active"">amazing</span> <span>waffle</span> <span>fries.</span> <span>This</span> <span>place</span> <span>is</span> <span>a</span> <span class=""active"">welcome,</span> <span class=""active"">inexpensive</span> <span>alternative</span> <span>to</span> <span>the</span> <span>surrounding</span> <span>options.</span> <span>The</span> <span class=""active"">service</span> <span>is</span> <span>also</span> <span class=""active"">excellent!</span> <span></span>"
1,"We were greeted by a staff member while looking at the menu posted outside. We came back the next day and tried it out.

Simply delicious, great food on top of amazing waffle fries. This place is a welcome, inexpensive alternative to the surrounding options. The service is also excellent!",yes,"<span>We</span> <span>were</span> <span>greeted</span> <span>by</span> <span>a</span> <span>staff</span> <span>member</span> <span>while</span> <span>looking</span> <span>at</span> <span>the</span> <span>menu</span> <span>posted</span> <span>outside.</span> <span>We</span> <span>came</span> <span>back</span> <span>the</span> <span>next</span> <span>day</span> <span>and</span> <span>tried</span> <span>it</span> <span>out.</span> <span>Simply</span> <span>delicious,</span> <span>great</span> <span>food</span> <span>on</span> <span>top</span> <span>of</span> <span>amazing</span> <span>waffle</span> <span>fries.</span> <span>This</span> <span>place</span> <span>is</span> <span>a</span> <span>welcome,</span> <span>inexpensive</span> <span>alternative</span> <span>to</span> <span>the</span> <span>surrounding</span> <span>options.</span> <span class=""active"">The</span> <span class=""active"">service</span> <span class=""active"">is</span> <span class=""active"">also</span> <span class=""active"">excellent!</span> <span></span>"
1,"We were greeted by a staff member while looking at the menu posted outside. We came back the next day and tried it out.

Simply delicious, great food on top of amazing waffle fries. This place is a welcome, inexpensive alternative to the surrounding options. The service is also excellent!",yes,"<span>We</span> <span>were</span> <span>greeted</span> <span>by</span> <span>a</span> <span>staff</span> <span>member</span> <span>while</span> <span>looking</span> <span>at</span> <span>the</span> <span>menu</span> <span>posted</span> <span>outside.</span> <span>We</span> <span>came</span> <span>back</span> <span>the</span> <span>next</span> <span>day</span> <span>and</span> <span>tried</span> <span>it</span> <span>out.</span> <span class=""active"">Simply</span> <span class=""active"">delicious,</span> <span class=""active"">great</span> <span class=""active"">food</span> <span>on</span> <span>top</span> <span>of</span> <span class=""active"">amazing</span> <span>waffle</span> <span>fries.</span> <span>This</span> <span>place</span> <span>is</span> <span>a</span> <span class=""active"">welcome,</span> <span class=""active"">inexpensive</span> <span>alternative</span> <span>to</span> <span>the</span> <span>surrounding</span> <span>options.</span> <span>The</span> <span>service</span> <span>is</span> <span>also</span> <span class=""active"">excellent!</span> <span></span>"
0,"Portions are terrible it was difficult to get me food all at the same time. Decent tasting. Beer isn't bad, I wouldn't come back for the food at all. Service was decent. Never got a refill of my drink. And I'll probably want a half an hour for the check",no,"<span>Portions</span> <span>are</span> <span class=""active"">terrible</span> <span>it</span> <span>was</span> <span class=""active"">difficult</span> <span>to</span> <span>get</span> <span>me</span> <span>food</span> <span>all</span> <span>at</span> <span>the</span> <span>same</span> <span>time.</span> <span class="""">Decent</span> <span>tasting.</span> <span>Beer</span> <span class="""">isn't</span> <span class="""">bad,</span> <span>I</span> <span class=""active"">wouldn't</span> <span class=""active"">come</span> <span class=""active"">back</span> <span>for</span> <span>the</span> <span>food</span> <span>at</span> <span>all.</span> <span>Service</span> <span>was</span> <span class="""">decent.</span> <span class=""active"">Never</span> <span class=""active"">got</span> <span>a</span> <span class=""active"">refill</span> <span>of</span> <span>my</span> <span>drink.</span> <span>And</span> <span>I'll</span> <span>probably</span> <span class=""active"">want</span> <span class=""active"">a</span> <span class=""active"">half</span> <span class=""active"">an</span> <span class=""active"">hour</span> <span class=""active"">for</span> <span class=""active"">the</span> <span class=""active"">check</span> <span></span>"
0,"Portions are terrible it was difficult to get me food all at the same time. Decent tasting. Beer isn't bad, I wouldn't come back for the food at all. Service was decent. Never got a refill of my drink. And I'll probably want a half an hour for the check",no,"<span class=""active"">Portions</span> <span class=""active"">are</span> <span class=""active"">terrible</span> <span>it</span> <span>was</span> <span class=""active"">difficult</span> <span class=""active"">to</span> <span class=""active"">get</span> <span>me</span> <span class=""active"">food</span> <span class=""active"">all</span> <span class=""active"">at</span> <span class=""active"">the</span> <span class=""active"">same</span> <span class=""active"">time.</span> <span>Decent</span> <span>tasting.</span> <span>Beer</span> <span>isn't</span> <span>bad,</span> <span class=""active"">I</span> <span class=""active"">wouldn't</span> <span class=""active"">come</span> <span class=""active"">back</span> <span class=""active"">for</span> <span class=""active"">the</span> <span class=""active"">food</span> <span>at</span> <span>all.</span> <span>Service</span> <span>was</span> <span>decent.</span> <span class=""active"">Never</span> <span class=""active"">got</span> <span>a</span> <span class=""active"">refill</span> <span>of</span> <span>my</span> <span>drink.</span> <span>And</span> <span>I'll</span> <span>probably</span> <span>want</span> <span>a</span> <span>half</span> <span>an</span> <span>hour</span> <span>for</span> <span>the</span> <span>check</span> <span></span>"
0,"Portions are terrible it was difficult to get me food all at the same time. Decent tasting. Beer isn't bad, I wouldn't come back for the food at all. Service was decent. Never got a refill of my drink. And I'll probably want a half an hour for the check",no,"<span class=""active"">Portions</span> <span class=""active"">are</span> <span class=""active"">terrible</span> <span>it</span> <span>was</span> <span>difficult</span> <span>to</span> <span>get</span> <span>me</span> <span>food</span> <span>all</span> <span>at</span> <span>the</span> <span>same</span> <span>time.</span> <span>Decent</span> <span>tasting.</span> <span>Beer</span> <span>isn't</span> <span>bad,</span> <span>I</span> <span class=""active"">wouldn't</span> <span class=""active"">come</span> <span class=""active"">back</span> <span class=""active"">for</span> <span class=""active"">the</span> <span class=""active"">food</span> <span>at</span> <span>all.</span> <span>Service</span> <span>was</span> <span>decent.</span> <span>Never</span> <span>got</span> <span>a</span> <span>refill</span> <span>of</span> <span>my</span> <span>drink.</span> <span>And</span> <span>I'll</span> <span>probably</span> <span>want</span> <span>a</span> <span class=""active"">half</span> <span class=""active"">an</span> <span class=""active"">hour</span> <span>for</span> <span>the</span> <span class=""active"">check</span> <span></span>"
0,"Really not impressed. It's a cool atmosphere, but the food is disappointing. The carne adovada lacks a lot of flavor and everything is just a bit bland. If you're going to get anything, I'd suggest the enchiladas and eggs. 
Probably won't be coming back. Overpriced and just not that good.",no,"<span>Really</span> <span>not</span> <span>impressed.</span> <span>It's</span> <span>a</span> <span>cool</span> <span>atmosphere,</span> <span>but</span> <span>the</span> <span>food</span> <span>is</span> <span class=""active"">disappointing.</span> <span>The</span> <span>carne</span> <span>adovada</span> <span class=""active"">lacks</span> <span>a</span> <span>lot</span> <span>of</span> <span>flavor</span> <span>and</span> <span>everything</span> <span>is</span> <span>just</span> <span>a</span> <span class=""active"">bit</span> <span class=""active"">bland.</span> <span>If</span> <span>you're</span> <span>going</span> <span>to</span> <span>get</span> <span>anything,</span> <span>I'd</span> <span>suggest</span> <span>the</span> <span>enchiladas</span> <span>and</span> <span>eggs.</span> <span>Probably</span> <span class=""active"">won't</span> <span>be</span> <span class=""active"">coming</span> <span class=""active"">back.</span> <span class=""active"">Overpriced</span> <span>and</span> <span>just</span> <span class=""active"">not</span> <span class=""active"">that</span> <span class=""active"">good.</span> <span></span>"
