Input.label,Input.text,Answer.Q1Answer,Answer.html_output
1,"Great spot to just stop in and get some pretty good food at any time of the day. Beer is nice and cold and they have great specials.  If you sign up for their email listings they will send you the weekly specials with free play.  Great food, great service.",yes,"<span class=""active"">Great</span> <span>spot</span> <span>to</span> <span>just</span> <span>stop</span> <span>in</span> <span>and</span> <span>get</span> <span>some</span> <span>pretty</span> <span class=""active"">good</span> <span>food</span> <span>at</span> <span>any</span> <span>time</span> <span>of</span> <span>the</span> <span>day.</span> <span>Beer</span> <span>is</span> <span class=""active"">nice</span> <span>and</span> <span>cold</span> <span>and</span> <span>they</span> <span>have</span> <span>great</span> <span>specials.</span> <span>If</span> <span>you</span> <span>sign</span> <span>up</span> <span>for</span> <span>their</span> <span>email</span> <span>listings</span> <span>they</span> <span>will</span> <span>send</span> <span>you</span> <span>the</span> <span>weekly</span> <span>specials</span> <span>with</span> <span>free</span> <span>play.</span> <span class=""active"">Great</span> <span>food,</span> <span class=""active"">great</span> <span>service.</span> <span></span>"
1,"Great spot to just stop in and get some pretty good food at any time of the day. Beer is nice and cold and they have great specials.  If you sign up for their email listings they will send you the weekly specials with free play.  Great food, great service.",yes,"<span class=""active"">Great</span> <span class=""active"">spot</span> <span>to</span> <span>just</span> <span>stop</span> <span>in</span> <span>and</span> <span>get</span> <span>some</span> <span class=""active"">pretty</span> <span class=""active"">good</span> <span class=""active"">food</span> <span>at</span> <span>any</span> <span>time</span> <span>of</span> <span>the</span> <span>day.</span> <span>Beer</span> <span>is</span> <span>nice</span> <span>and</span> <span>cold</span> <span>and</span> <span>they</span> <span>have</span> <span class=""active"">great</span> <span class=""active"">specials.</span> <span>If</span> <span>you</span> <span>sign</span> <span>up</span> <span>for</span> <span>their</span> <span>email</span> <span>listings</span> <span>they</span> <span>will</span> <span>send</span> <span>you</span> <span>the</span> <span>weekly</span> <span>specials</span> <span>with</span> <span>free</span> <span>play.</span> <span class=""active"">Great</span> <span class=""active"">food,</span> <span class=""active"">great</span> <span class=""active"">service.</span> <span></span>"
1,"Pretty good hibachi place. It's your basic/standard hibachi restaurant, nothing really special lol. They are open late which is great. The hibachi prices are fairly reasonable and the service is great. I feel like the chicken and steak could use a little more flavor, but other than that pretty standard.",yes,"<span class=""active"">Pretty</span> <span class=""active"">good</span> <span>hibachi</span> <span>place.</span> <span>It's</span> <span>your</span> <span>basic/standard</span> <span>hibachi</span> <span>restaurant,</span> <span>nothing</span> <span>really</span> <span>special</span> <span>lol.</span> <span>They</span> <span>are</span> <span>open</span> <span>late</span> <span>which</span> <span>is</span> <span class=""active"">great.</span> <span>The</span> <span>hibachi</span> <span>prices</span> <span>are</span> <span class=""active"">fairly</span> <span class=""active"">reasonable</span> <span>and</span> <span>the</span> <span>service</span> <span>is</span> <span>great.</span> <span>I</span> <span>feel</span> <span>like</span> <span>the</span> <span>chicken</span> <span>and</span> <span>steak</span> <span>could</span> <span>use</span> <span>a</span> <span>little</span> <span>more</span> <span>flavor,</span> <span>but</span> <span>other</span> <span>than</span> <span>that</span> <span>pretty</span> <span>standard.</span> <span></span>"
1,"Pretty good hibachi place. It's your basic/standard hibachi restaurant, nothing really special lol. They are open late which is great. The hibachi prices are fairly reasonable and the service is great. I feel like the chicken and steak could use a little more flavor, but other than that pretty standard.",idk,"<span class=""active"">Pretty</span> <span class=""active"">good</span> <span>hibachi</span> <span>place.</span> <span>It's</span> <span>your</span> <span class=""active"">basic/standard</span> <span>hibachi</span> <span>restaurant,</span> <span class=""active"">nothing</span> <span>really</span> <span class=""active"">special</span> <span>lol.</span> <span>They</span> <span>are</span> <span>open</span> <span>late</span> <span>which</span> <span>is</span> <span class=""active"">great.</span> <span>The</span> <span>hibachi</span> <span>prices</span> <span>are</span> <span class=""active"">fairly</span> <span class=""active"">reasonable</span> <span>and</span> <span>the</span> <span class=""active"">service</span> <span>is</span> <span class=""active"">great.</span> <span>I</span> <span>feel</span> <span>like</span> <span>the</span> <span>chicken</span> <span>and</span> <span>steak</span> <span>could</span> <span>use</span> <span>a</span> <span>little</span> <span>more</span> <span>flavor,</span> <span>but</span> <span>other</span> <span>than</span> <span>that</span> <span>pretty</span> <span class=""active"">standard.</span> <span></span>"
1,"Pretty good hibachi place. It's your basic/standard hibachi restaurant, nothing really special lol. They are open late which is great. The hibachi prices are fairly reasonable and the service is great. I feel like the chicken and steak could use a little more flavor, but other than that pretty standard.",yes,"<span>Pretty</span> <span>good</span> <span>hibachi</span> <span>place.</span> <span>It's</span> <span>your</span> <span>basic/standard</span> <span>hibachi</span> <span>restaurant,</span> <span>nothing</span> <span>really</span> <span>special</span> <span>lol.</span> <span>They</span> <span>are</span> <span class=""active"">open</span> <span class=""active"">late</span> <span>which</span> <span>is</span> <span>great.</span> <span>The</span> <span>hibachi</span> <span>prices</span> <span>are</span> <span class=""active"">fairly</span> <span class=""active"">reasonable</span> <span>and</span> <span>the</span> <span class=""active"">service</span> <span>is</span> <span class=""active"">great.</span> <span>I</span> <span>feel</span> <span>like</span> <span>the</span> <span>chicken</span> <span>and</span> <span>steak</span> <span>could</span> <span>use</span> <span>a</span> <span>little</span> <span>more</span> <span>flavor,</span> <span>but</span> <span>other</span> <span>than</span> <span>that</span> <span>pretty</span> <span>standard.</span> <span></span>"
0,"I came here on a Monday so I missed the seafood buffet.

Included beer is cheap, but I like PBR.  I will probably eat here again to try the Seafood Buffet only on a Sunday while somebody is trying to squeeze in that last bit of gambling before driving home.",yes,"<span>I</span> <span>came</span> <span>here</span> <span>on</span> <span>a</span> <span>Monday</span> <span>so</span> <span>I</span> <span>missed</span> <span>the</span> <span>seafood</span> <span>buffet.</span> <span>Included</span> <span>beer</span> <span>is</span> <span class=""active"">cheap,</span> <span>but</span> <span>I</span> <span>like</span> <span class=""active"">PBR.</span> <span>I</span> <span>will</span> <span>probably</span> <span class=""active"">eat</span> <span class=""active"">here</span> <span class=""active"">again</span> <span>to</span> <span>try</span> <span>the</span> <span>Seafood</span> <span>Buffet</span> <span>only</span> <span>on</span> <span>a</span> <span>Sunday</span> <span>while</span> <span>somebody</span> <span>is</span> <span>trying</span> <span>to</span> <span>squeeze</span> <span>in</span> <span>that</span> <span>last</span> <span>bit</span> <span>of</span> <span>gambling</span> <span>before</span> <span>driving</span> <span>home.</span> <span></span>"
0,"I came here on a Monday so I missed the seafood buffet.

Included beer is cheap, but I like PBR.  I will probably eat here again to try the Seafood Buffet only on a Sunday while somebody is trying to squeeze in that last bit of gambling before driving home.",yes,"<span>I</span> <span>came</span> <span>here</span> <span>on</span> <span>a</span> <span>Monday</span> <span>so</span> <span>I</span> <span>missed</span> <span>the</span> <span>seafood</span> <span>buffet.</span> <span>Included</span> <span>beer</span> <span>is</span> <span>cheap,</span> <span>but</span> <span>I</span> <span>like</span> <span>PBR.</span> <span>I</span> <span>will</span> <span>probably</span> <span class=""active"">eat</span> <span class=""active"">here</span> <span class=""active"">again</span> <span>to</span> <span>try</span> <span>the</span> <span>Seafood</span> <span>Buffet</span> <span>only</span> <span>on</span> <span>a</span> <span>Sunday</span> <span>while</span> <span>somebody</span> <span>is</span> <span>trying</span> <span>to</span> <span>squeeze</span> <span>in</span> <span>that</span> <span>last</span> <span>bit</span> <span>of</span> <span>gambling</span> <span>before</span> <span>driving</span> <span>home.</span> <span></span>"
0,"I came here on a Monday so I missed the seafood buffet.

Included beer is cheap, but I like PBR.  I will probably eat here again to try the Seafood Buffet only on a Sunday while somebody is trying to squeeze in that last bit of gambling before driving home.",yes,"<span>I</span> <span>came</span> <span>here</span> <span>on</span> <span>a</span> <span>Monday</span> <span>so</span> <span>I</span> <span>missed</span> <span>the</span> <span>seafood</span> <span>buffet.</span> <span>Included</span> <span class=""active"">beer</span> <span class=""active"">is</span> <span class=""active"">cheap,</span> <span>but</span> <span>I</span> <span>like</span> <span>PBR.</span> <span>I</span> <span>will</span> <span>probably</span> <span class=""active"">eat</span> <span class=""active"">here</span> <span class=""active"">again</span> <span>to</span> <span>try</span> <span>the</span> <span>Seafood</span> <span>Buffet</span> <span>only</span> <span>on</span> <span>a</span> <span>Sunday</span> <span>while</span> <span>somebody</span> <span>is</span> <span>trying</span> <span>to</span> <span>squeeze</span> <span>in</span> <span>that</span> <span>last</span> <span>bit</span> <span>of</span> <span>gambling</span> <span>before</span> <span>driving</span> <span>home.</span> <span></span>"
0,"Absolutely horrible service, when we entered the hostess gave an audible sigh like we were inconveniencing her with our presence.  We were seated for over 10 minutes and never had a server come to even take drink orders.  Needless to say we left, and we will not be going back.",no,"<span>Absolutely</span> <span class=""active"">horrible</span> <span class=""active"">service,</span> <span>when</span> <span>we</span> <span>entered</span> <span>the</span> <span>hostess</span> <span>gave</span> <span>an</span> <span class=""active"">audible</span> <span class=""active"">sigh</span> <span>like</span> <span>we</span> <span>were</span> <span class=""active"">inconveniencing</span> <span class=""active"">her</span> <span class=""active"">with</span> <span class=""active"">our</span> <span class=""active"">presence.</span> <span>We</span> <span>were</span> <span class=""active"">seated</span> <span class=""active"">for</span> <span class=""active"">over</span> <span class=""active"">10</span> <span class=""active"">minutes</span> <span>and</span> <span class=""active"">never</span> <span class=""active"">had</span> <span>a</span> <span class=""active"">server</span> <span class=""active"">come</span> <span>to</span> <span class=""active"">even</span> <span class=""active"">take</span> <span class=""active"">drink</span> <span class=""active"">orders.</span> <span>Needless</span> <span>to</span> <span>say</span> <span class=""active"">we</span> <span class=""active"">left,</span> <span>and</span> <span class=""active"">we</span> <span class=""active"">will</span> <span class=""active"">not</span> <span class=""active"">be</span> <span class=""active"">going</span> <span class=""active"">back.</span> <span></span>"
0,"Absolutely horrible service, when we entered the hostess gave an audible sigh like we were inconveniencing her with our presence.  We were seated for over 10 minutes and never had a server come to even take drink orders.  Needless to say we left, and we will not be going back.",no,"<span>Absolutely</span> <span class=""active"">horrible</span> <span class=""active"">service,</span> <span>when</span> <span>we</span> <span>entered</span> <span>the</span> <span>hostess</span> <span>gave</span> <span>an</span> <span>audible</span> <span>sigh</span> <span>like</span> <span>we</span> <span>were</span> <span class=""active"">inconveniencing</span> <span>her</span> <span>with</span> <span>our</span> <span>presence.</span> <span>We</span> <span>were</span> <span>seated</span> <span>for</span> <span>over</span> <span>10</span> <span>minutes</span> <span>and</span> <span>never</span> <span>had</span> <span>a</span> <span>server</span> <span>come</span> <span>to</span> <span>even</span> <span>take</span> <span>drink</span> <span>orders.</span> <span>Needless</span> <span>to</span> <span>say</span> <span class=""active"">we</span> <span class=""active"">left,</span> <span>and</span> <span>we</span> <span>will</span> <span class=""active"">not</span> <span>be</span> <span class=""active"">going</span> <span class=""active"">back.</span> <span></span>"
0,"Absolutely horrible service, when we entered the hostess gave an audible sigh like we were inconveniencing her with our presence.  We were seated for over 10 minutes and never had a server come to even take drink orders.  Needless to say we left, and we will not be going back.",no,"<span>Absolutely</span> <span class=""active"">horrible</span> <span>service,</span> <span>when</span> <span>we</span> <span>entered</span> <span>the</span> <span>hostess</span> <span>gave</span> <span>an</span> <span class=""active"">audible</span> <span class=""active"">sigh</span> <span>like</span> <span>we</span> <span>were</span> <span class=""active"">inconveniencing</span> <span>her</span> <span>with</span> <span>our</span> <span>presence.</span> <span>We</span> <span>were</span> <span>seated</span> <span>for</span> <span class=""active"">over</span> <span class=""active"">10</span> <span class=""active"">minutes</span> <span>and</span> <span class=""active"">never</span> <span>had</span> <span>a</span> <span>server</span> <span>come</span> <span>to</span> <span>even</span> <span>take</span> <span>drink</span> <span>orders.</span> <span>Needless</span> <span>to</span> <span>say</span> <span>we</span> <span class=""active"">left,</span> <span>and</span> <span>we</span> <span class=""active"">will</span> <span class=""active"">not</span> <span>be</span> <span>going</span> <span>back.</span> <span></span>"
1,"Outstanding food at Mr. Chao's. Best Chinese restaurant in Ahwatukee. Wonderful place for a night out with friends, or for dinner out with the kiddos.  Highly recommend the spicy peanut wontons, Mr. Chao's house chicken, sesame chicken... Well, pretty much everything I've had here has been incredible. A real gem!",yes,"<span class=""active"">Outstanding</span> <span class=""active"">food</span> <span>at</span> <span>Mr.</span> <span>Chao's.</span> <span class=""active"">Best</span> <span class=""active"">Chinese</span> <span>restaurant</span> <span>in</span> <span>Ahwatukee.</span> <span class=""active"">Wonderful</span> <span class=""active"">place</span> <span class=""active"">for</span> <span class=""active"">a</span> <span class=""active"">night</span> <span class=""active"">out</span> <span class=""active"">with</span> <span class=""active"">friends,</span> <span class=""active"">or</span> <span class=""active"">for</span> <span class=""active"">dinner</span> <span class=""active"">out</span> <span class=""active"">with</span> <span>the</span> <span class=""active"">kiddos.</span> <span class=""active"">Highly</span> <span class=""active"">recommend</span> <span>the</span> <span class=""active"">spicy</span> <span class=""active"">peanut</span> <span class=""active"">wontons,</span> <span>Mr.</span> <span>Chao's</span> <span>house</span> <span>chicken,</span> <span>sesame</span> <span>chicken...</span> <span>Well,</span> <span>pretty</span> <span>much</span> <span>everything</span> <span>I've</span> <span>had</span> <span>here</span> <span>has</span> <span>been</span> <span class=""active"">incredible.</span> <span class="""">A</span> <span>real</span> <span>gem!</span> <span></span>"
1,"Outstanding food at Mr. Chao's. Best Chinese restaurant in Ahwatukee. Wonderful place for a night out with friends, or for dinner out with the kiddos.  Highly recommend the spicy peanut wontons, Mr. Chao's house chicken, sesame chicken... Well, pretty much everything I've had here has been incredible. A real gem!",yes,"<span class=""active"">Outstanding</span> <span class=""active"">food</span> <span>at</span> <span>Mr.</span> <span>Chao's.</span> <span class=""active"">Best</span> <span class=""active"">Chinese</span> <span class=""active"">restaurant</span> <span>in</span> <span class=""active"">Ahwatukee.</span> <span class=""active"">Wonderful</span> <span class=""active"">place</span> <span>for</span> <span>a</span> <span class=""active"">night</span> <span class=""active"">out</span> <span>with</span> <span>friends,</span> <span>or</span> <span>for</span> <span class=""active"">dinner</span> <span class=""active"">out</span> <span class=""active"">with</span> <span>the</span> <span class=""active"">kiddos.</span> <span class=""active"">Highly</span> <span class=""active"">recommend</span> <span>the</span> <span class=""active"">spicy</span> <span class=""active"">peanut</span> <span class=""active"">wontons,</span> <span>Mr.</span> <span class=""active"">Chao's</span> <span class=""active"">house</span> <span class=""active"">chicken,</span> <span class=""active"">sesame</span> <span class=""active"">chicken...</span> <span>Well,</span> <span class=""active"">pretty</span> <span class=""active"">much</span> <span class=""active"">everything</span> <span>I've</span> <span>had</span> <span>here</span> <span class=""active"">has</span> <span class=""active"">been</span> <span class=""active"">incredible.</span> <span>A</span> <span class=""active"">real</span> <span class=""active"">gem!</span> <span></span>"
1,"Outstanding food at Mr. Chao's. Best Chinese restaurant in Ahwatukee. Wonderful place for a night out with friends, or for dinner out with the kiddos.  Highly recommend the spicy peanut wontons, Mr. Chao's house chicken, sesame chicken... Well, pretty much everything I've had here has been incredible. A real gem!",yes,"<span class=""active"">Outstanding</span> <span class=""active"">food</span> <span>at</span> <span>Mr.</span> <span>Chao's.</span> <span class=""active"">Best</span> <span class=""active"">Chinese</span> <span>restaurant</span> <span>in</span> <span class=""active"">Ahwatukee.</span> <span class=""active"">Wonderful</span> <span>place</span> <span>for</span> <span>a</span> <span>night</span> <span>out</span> <span>with</span> <span>friends,</span> <span>or</span> <span>for</span> <span>dinner</span> <span>out</span> <span>with</span> <span>the</span> <span>kiddos.</span> <span class=""active"">Highly</span> <span class=""active"">recommend</span> <span>the</span> <span>spicy</span> <span>peanut</span> <span>wontons,</span> <span>Mr.</span> <span>Chao's</span> <span>house</span> <span>chicken,</span> <span>sesame</span> <span>chicken...</span> <span>Well,</span> <span>pretty</span> <span>much</span> <span class=""active"">everything</span> <span>I've</span> <span>had</span> <span>here</span> <span>has</span> <span>been</span> <span class=""active"">incredible.</span> <span>A</span> <span>real</span> <span class=""active"">gem!</span> <span></span>"
1,"I love this place. I use to work for them as well and i cant get tired of this food. Its great service and great steaks. Defently pedro, ramon, and venito best when it comes to cooking. Hands down drew great manager as well as lawrence. I love the bar.",yes,"<span>I</span> <span class=""active"">love</span> <span class=""active"">this</span> <span class=""active"">place.</span> <span>I</span> <span>use</span> <span>to</span> <span>work</span> <span>for</span> <span>them</span> <span>as</span> <span>well</span> <span>and</span> <span>i</span> <span class=""active"">cant</span> <span class=""active"">get</span> <span class=""active"">tired</span> <span class=""active"">of</span> <span class=""active"">this</span> <span class=""active"">food.</span> <span>Its</span> <span class=""active"">great</span> <span class=""active"">service</span> <span>and</span> <span class=""active"">great</span> <span class=""active"">steaks.</span> <span>Defently</span> <span class=""active"">pedro,</span> <span class=""active"">ramon,</span> <span>and</span> <span class=""active"">venito</span> <span class=""active"">best</span> <span>when</span> <span>it</span> <span>comes</span> <span>to</span> <span class=""active"">cooking.</span> <span class=""active"">Hands</span> <span class=""active"">down</span> <span class=""active"">drew</span> <span class=""active"">great</span> <span class=""active"">manager</span> <span>as</span> <span>well</span> <span>as</span> <span class=""active"">lawrence.</span> <span>I</span> <span class=""active"">love</span> <span>the</span> <span class=""active"">bar.</span> <span></span>"
1,"I love this place. I use to work for them as well and i cant get tired of this food. Its great service and great steaks. Defently pedro, ramon, and venito best when it comes to cooking. Hands down drew great manager as well as lawrence. I love the bar.",yes,"<span>I</span> <span class=""active"">love</span> <span>this</span> <span>place.</span> <span>I</span> <span>use</span> <span>to</span> <span>work</span> <span>for</span> <span>them</span> <span>as</span> <span>well</span> <span>and</span> <span>i</span> <span class=""active"">cant</span> <span class=""active"">get</span> <span class=""active"">tired</span> <span>of</span> <span>this</span> <span class=""active"">food.</span> <span>Its</span> <span class=""active"">great</span> <span class=""active"">service</span> <span>and</span> <span class=""active"">great</span> <span class=""active"">steaks.</span> <span>Defently</span> <span>pedro,</span> <span>ramon,</span> <span>and</span> <span>venito</span> <span class=""active"">best</span> <span>when</span> <span>it</span> <span>comes</span> <span>to</span> <span class=""active"">cooking.</span> <span>Hands</span> <span>down</span> <span>drew</span> <span class=""active"">great</span> <span>manager</span> <span>as</span> <span>well</span> <span>as</span> <span>lawrence.</span> <span>I</span> <span class=""active"">love</span> <span class=""active"">the</span> <span class=""active"">bar.</span> <span></span>"
1,"I love this place. I use to work for them as well and i cant get tired of this food. Its great service and great steaks. Defently pedro, ramon, and venito best when it comes to cooking. Hands down drew great manager as well as lawrence. I love the bar.",yes,"<span>I</span> <span class=""active"">love</span> <span class=""active"">this</span> <span class=""active"">place.</span> <span>I</span> <span>use</span> <span>to</span> <span>work</span> <span>for</span> <span>them</span> <span>as</span> <span>well</span> <span>and</span> <span>i</span> <span>cant</span> <span>get</span> <span>tired</span> <span>of</span> <span>this</span> <span>food.</span> <span>Its</span> <span class=""active"">great</span> <span class=""active"">service</span> <span class=""active"">and</span> <span class=""active"">great</span> <span class=""active"">steaks.</span> <span class=""active"">Defently</span> <span class=""active"">pedro,</span> <span class=""active"">ramon,</span> <span class=""active"">and</span> <span class=""active"">venito</span> <span class=""active"">best</span> <span>when</span> <span>it</span> <span>comes</span> <span>to</span> <span>cooking.</span> <span>Hands</span> <span>down</span> <span>drew</span> <span class=""active"">great</span> <span class=""active"">manager</span> <span class=""active"">as</span> <span class=""active"">well</span> <span class=""active"">as</span> <span class=""active"">lawrence.</span> <span class=""active"">I</span> <span class=""active"">love</span> <span class=""active"">the</span> <span class=""active"">bar.</span> <span></span>"
0,Food was good but not worth the terrible service. My family and I got seated and our waitress didn't show up for over 15 minutes to get drinks started. I'm not sure if this is an occasional matter but enough to keep us away. Customer service should be a priority.,idk,"<span>Food</span> <span>was</span> <span class=""active"">good</span> <span class=""active"">but</span> <span class=""active"">not</span> <span class=""active"">worth</span> <span class=""active"">the</span> <span class=""active"">terrible</span> <span class=""active"">service.</span> <span>My</span> <span>family</span> <span>and</span> <span>I</span> <span>got</span> <span>seated</span> <span>and</span> <span>our</span> <span>waitress</span> <span>didn't</span> <span>show</span> <span>up</span> <span>for</span> <span>over</span> <span>15</span> <span>minutes</span> <span>to</span> <span>get</span> <span>drinks</span> <span>started.</span> <span>I'm</span> <span>not</span> <span>sure</span> <span>if</span> <span>this</span> <span>is</span> <span>an</span> <span>occasional</span> <span>matter</span> <span>but</span> <span>enough</span> <span>to</span> <span>keep</span> <span>us</span> <span>away.</span> <span class=""active"">Customer</span> <span class=""active"">service</span> <span class=""active"">should</span> <span class=""active"">be</span> <span class=""active"">a</span> <span class=""active"">priority.</span> <span></span>"
0,Food was good but not worth the terrible service. My family and I got seated and our waitress didn't show up for over 15 minutes to get drinks started. I'm not sure if this is an occasional matter but enough to keep us away. Customer service should be a priority.,no,"<span>Food</span> <span>was</span> <span>good</span> <span>but</span> <span>not</span> <span>worth</span> <span>the</span> <span class=""active"">terrible</span> <span class=""active"">service.</span> <span>My</span> <span>family</span> <span>and</span> <span>I</span> <span>got</span> <span>seated</span> <span>and</span> <span>our</span> <span class=""active"">waitress</span> <span class=""active"">didn't</span> <span class=""active"">show</span> <span class=""active"">up</span> <span>for</span> <span>over</span> <span>15</span> <span>minutes</span> <span>to</span> <span>get</span> <span>drinks</span> <span>started.</span> <span>I'm</span> <span>not</span> <span>sure</span> <span>if</span> <span>this</span> <span>is</span> <span>an</span> <span>occasional</span> <span>matter</span> <span>but</span> <span>enough</span> <span>to</span> <span class=""active"">keep</span> <span class=""active"">us</span> <span class=""active"">away.</span> <span>Customer</span> <span>service</span> <span>should</span> <span>be</span> <span>a</span> <span>priority.</span> <span></span>"
0,Food was good but not worth the terrible service. My family and I got seated and our waitress didn't show up for over 15 minutes to get drinks started. I'm not sure if this is an occasional matter but enough to keep us away. Customer service should be a priority.,no,"<span>Food</span> <span>was</span> <span class=""active"">good</span> <span>but</span> <span class=""active"">not</span> <span class=""active"">worth</span> <span>the</span> <span class=""active"">terrible</span> <span class=""active"">service.</span> <span>My</span> <span>family</span> <span>and</span> <span>I</span> <span>got</span> <span class="""">seated</span> <span>and</span> <span>our</span> <span class=""active"">waitress</span> <span class=""active"">didn't</span> <span class=""active"">show</span> <span class=""active"">up</span> <span>for</span> <span class=""active"">over</span> <span class=""active"">15</span> <span class=""active"">minutes</span> <span>to</span> <span>get</span> <span>drinks</span> <span>started.</span> <span>I'm</span> <span>not</span> <span>sure</span> <span>if</span> <span>this</span> <span>is</span> <span>an</span> <span>occasional</span> <span>matter</span> <span>but</span> <span class=""active"">enough</span> <span>to</span> <span class=""active"">keep</span> <span class=""active"">us</span> <span class=""active"">away.</span> <span class=""active"">Customer</span> <span class=""active"">service</span> <span class=""active"">should</span> <span class=""active"">be</span> <span class=""active"">a</span> <span class=""active"">priority.</span> <span></span>"
1,"Excellent. We drove over 30 miles to get here and it was well worth the drive. They have a variety of sushi, it is good. Usually I don't like buffet sushi, but this is good. They also have fresh peeled shrimp and yummy cocktail sauce. Ice cream for desert, yum!",yes,"<span class=""active"">Excellent.</span> <span>We</span> <span>drove</span> <span>over</span> <span>30</span> <span>miles</span> <span>to</span> <span>get</span> <span>here</span> <span>and</span> <span>it</span> <span>was</span> <span>well</span> <span class=""active"">worth</span> <span class=""active"">the</span> <span class=""active"">drive.</span> <span>They</span> <span>have</span> <span>a</span> <span>variety</span> <span>of</span> <span>sushi,</span> <span>it</span> <span>is</span> <span class=""active"">good.</span> <span>Usually</span> <span>I</span> <span>don't</span> <span>like</span> <span>buffet</span> <span>sushi,</span> <span>but</span> <span>this</span> <span>is</span> <span class=""active"">good.</span> <span>They</span> <span>also</span> <span>have</span> <span class=""active"">fresh</span> <span>peeled</span> <span>shrimp</span> <span>and</span> <span class=""active"">yummy</span> <span>cocktail</span> <span>sauce.</span> <span>Ice</span> <span>cream</span> <span>for</span> <span>desert,</span> <span class=""active"">yum!</span> <span></span>"
1,"Excellent. We drove over 30 miles to get here and it was well worth the drive. They have a variety of sushi, it is good. Usually I don't like buffet sushi, but this is good. They also have fresh peeled shrimp and yummy cocktail sauce. Ice cream for desert, yum!",yes,"<span class=""active"">Excellent.</span> <span>We</span> <span>drove</span> <span>over</span> <span>30</span> <span>miles</span> <span>to</span> <span>get</span> <span>here</span> <span>and</span> <span>it</span> <span>was</span> <span class=""active"">well</span> <span class=""active"">worth</span> <span>the</span> <span>drive.</span> <span>They</span> <span>have</span> <span>a</span> <span class=""active"">variety</span> <span class=""active"">of</span> <span class=""active"">sushi,</span> <span class=""active"">it</span> <span class=""active"">is</span> <span class=""active"">good.</span> <span>Usually</span> <span>I</span> <span>don't</span> <span>like</span> <span>buffet</span> <span>sushi,</span> <span>but</span> <span>this</span> <span>is</span> <span>good.</span> <span>They</span> <span>also</span> <span>have</span> <span class=""active"">fresh</span> <span class=""active"">peeled</span> <span class=""active"">shrimp</span> <span class=""active"">and</span> <span class=""active"">yummy</span> <span class=""active"">cocktail</span> <span class=""active"">sauce.</span> <span class=""active"">Ice</span> <span class=""active"">cream</span> <span class=""active"">for</span> <span class=""active"">desert,</span> <span class=""active"">yum!</span> <span></span>"
1,"Excellent. We drove over 30 miles to get here and it was well worth the drive. They have a variety of sushi, it is good. Usually I don't like buffet sushi, but this is good. They also have fresh peeled shrimp and yummy cocktail sauce. Ice cream for desert, yum!",yes,"<span class=""active"">Excellent.</span> <span>We</span> <span class=""active"">drove</span> <span class=""active"">over</span> <span class=""active"">30</span> <span class=""active"">miles</span> <span>to</span> <span>get</span> <span>here</span> <span>and</span> <span>it</span> <span>was</span> <span class=""active"">well</span> <span class=""active"">worth</span> <span>the</span> <span class=""active"">drive.</span> <span>They</span> <span>have</span> <span>a</span> <span>variety</span> <span>of</span> <span>sushi,</span> <span>it</span> <span>is</span> <span>good.</span> <span>Usually</span> <span>I</span> <span>don't</span> <span>like</span> <span>buffet</span> <span>sushi,</span> <span>but</span> <span class=""active"">this</span> <span>is</span> <span class=""active"">good.</span> <span>They</span> <span>also</span> <span>have</span> <span class=""active"">fresh</span> <span class=""active"">peeled</span> <span class=""active"">shrimp</span> <span>and</span> <span class=""active"">yummy</span> <span class=""active"">cocktail</span> <span class=""active"">sauce.</span> <span class=""active"">Ice</span> <span class=""active"">cream</span> <span>for</span> <span class=""active"">desert,</span> <span class=""active"">yum!</span> <span></span>"
1,"Food is delicious, but slow service! It's take them a long time to serve you the food. We ordered pozole and it took more than 45 min to serve it to us. I been here a few times and the wait is more then 30 min to get the food.",idk,"<span>Food</span> <span>is</span> <span class=""active"">delicious,</span> <span>but</span> <span class=""active"">slow</span> <span class=""active"">service!</span> <span>It's</span> <span>take</span> <span>them</span> <span>a</span> <span class=""active"">long</span> <span class=""active"">time</span> <span>to</span> <span>serve</span> <span>you</span> <span>the</span> <span>food.</span> <span>We</span> <span>ordered</span> <span>pozole</span> <span>and</span> <span>it</span> <span>took</span> <span>more</span> <span>than</span> <span>45</span> <span>min</span> <span>to</span> <span>serve</span> <span>it</span> <span>to</span> <span>us.</span> <span>I</span> <span>been</span> <span>here</span> <span>a</span> <span>few</span> <span>times</span> <span>and</span> <span>the</span> <span>wait</span> <span>is</span> <span>more</span> <span>then</span> <span>30</span> <span>min</span> <span>to</span> <span>get</span> <span>the</span> <span>food.</span> <span></span>"
