Input.label,Input.text,Answer.Q1Answer,Answer.html_output
1,"I have been to Harem three times now and each time has been a special treat.  The service is great, the food was perfect, but it's the atmosphere that I love.  Between the service, the hookah and the music you can't find a better place to spend an evening.  You really need to check this place out.",yes,"<span>I</span> <span>have</span> <span>been</span> <span>to</span> <span>Harem</span> <span>three</span> <span>times</span> <span>now</span> <span>and</span> <span>each</span> <span>time</span> <span>has</span> <span>been</span> <span>a</span> <span class=""active"">special</span> <span>treat.</span> <span>The</span> <span>service</span> <span>is</span> <span class=""active"">great,</span> <span>the</span> <span>food</span> <span>was</span> <span class=""active"">perfect,</span> <span>but</span> <span>it's</span> <span>the</span> <span>atmosphere</span> <span>that</span> <span>I</span> <span class=""active"">love.</span> <span>Between</span> <span>the</span> <span>service,</span> <span>the</span> <span>hookah</span> <span>and</span> <span>the</span> <span>music</span> <span>you</span> <span>can't</span> <span>find</span> <span>a</span> <span class=""active"">better</span> <span>place</span> <span>to</span> <span>spend</span> <span>an</span> <span>evening.</span> <span>You</span> <span class=""active"">really</span> <span>need</span> <span>to</span> <span>check</span> <span>this</span> <span>place</span> <span>out.</span> <span></span>"
1,"I have been to Harem three times now and each time has been a special treat.  The service is great, the food was perfect, but it's the atmosphere that I love.  Between the service, the hookah and the music you can't find a better place to spend an evening.  You really need to check this place out.",yes,"<span>I</span> <span>have</span> <span>been</span> <span>to</span> <span>Harem</span> <span>three</span> <span>times</span> <span>now</span> <span>and</span> <span>each</span> <span>time</span> <span>has</span> <span>been</span> <span>a</span> <span>special</span> <span>treat.</span> <span>The</span> <span class=""active"">service</span> <span class=""active"">is</span> <span class=""active"">great,</span> <span>the</span> <span class=""active"">food</span> <span class=""active"">was</span> <span class=""active"">perfect,</span> <span>but</span> <span>it's</span> <span>the</span> <span class=""active"">atmosphere</span> <span class=""active"">that</span> <span class=""active"">I</span> <span class=""active"">love.</span> <span>Between</span> <span>the</span> <span>service,</span> <span>the</span> <span>hookah</span> <span>and</span> <span>the</span> <span>music</span> <span>you</span> <span>can't</span> <span>find</span> <span>a</span> <span>better</span> <span>place</span> <span>to</span> <span>spend</span> <span>an</span> <span>evening.</span> <span>You</span> <span class=""active"">really</span> <span class=""active"">need</span> <span class=""active"">to</span> <span class=""active"">check</span> <span class=""active"">this</span> <span class=""active"">place</span> <span class=""active"">out.</span> <span></span>"
1,"I have been to this location several times, and every time I get wonderful fast service and a delicious juice on the go. I have also tried their 3 day cleanse and it felt amazing, highly recommend. If you haven't tried the ice cream yet, you are missing out. I preferred the chocolate, however both were great.",yes,"<span>I</span> <span>have</span> <span>been</span> <span>to</span> <span>this</span> <span>location</span> <span>several</span> <span>times,</span> <span>and</span> <span>every</span> <span>time</span> <span>I</span> <span>get</span> <span class=""active"">wonderful</span> <span>fast</span> <span>service</span> <span>and</span> <span>a</span> <span class=""active"">delicious</span> <span>juice</span> <span>on</span> <span>the</span> <span>go.</span> <span>I</span> <span>have</span> <span>also</span> <span>tried</span> <span>their</span> <span>3</span> <span>day</span> <span>cleanse</span> <span>and</span> <span>it</span> <span>felt</span> <span class=""active"">amazing,</span> <span class=""active"">highly</span> <span class=""active"">recommend.</span> <span>If</span> <span>you</span> <span>haven't</span> <span>tried</span> <span>the</span> <span>ice</span> <span>cream</span> <span>yet,</span> <span>you</span> <span>are</span> <span>missing</span> <span>out.</span> <span>I</span> <span>preferred</span> <span>the</span> <span>chocolate,</span> <span>however</span> <span>both</span> <span>were</span> <span class=""active"">great.</span> <span></span>"
1,"I have been to this location several times, and every time I get wonderful fast service and a delicious juice on the go. I have also tried their 3 day cleanse and it felt amazing, highly recommend. If you haven't tried the ice cream yet, you are missing out. I preferred the chocolate, however both were great.",yes,"<span>I</span> <span>have</span> <span>been</span> <span>to</span> <span>this</span> <span>location</span> <span>several</span> <span>times,</span> <span>and</span> <span>every</span> <span>time</span> <span>I</span> <span>get</span> <span class=""active"">wonderful</span> <span>fast</span> <span>service</span> <span>and</span> <span>a</span> <span class=""active"">delicious</span> <span>juice</span> <span>on</span> <span>the</span> <span>go.</span> <span>I</span> <span>have</span> <span>also</span> <span>tried</span> <span>their</span> <span>3</span> <span>day</span> <span>cleanse</span> <span>and</span> <span>it</span> <span>felt</span> <span class=""active"">amazing,</span> <span>highly</span> <span class=""active"">recommend.</span> <span>If</span> <span>you</span> <span>haven't</span> <span>tried</span> <span>the</span> <span>ice</span> <span>cream</span> <span>yet,</span> <span>you</span> <span>are</span> <span>missing</span> <span>out.</span> <span>I</span> <span>preferred</span> <span>the</span> <span>chocolate,</span> <span>however</span> <span>both</span> <span>were</span> <span class=""active"">great.</span> <span></span>"
1,"I have been to this location several times, and every time I get wonderful fast service and a delicious juice on the go. I have also tried their 3 day cleanse and it felt amazing, highly recommend. If you haven't tried the ice cream yet, you are missing out. I preferred the chocolate, however both were great.",yes,"<span>I</span> <span>have</span> <span>been</span> <span>to</span> <span>this</span> <span>location</span> <span>several</span> <span>times,</span> <span>and</span> <span class=""active"">every</span> <span class=""active"">time</span> <span class=""active"">I</span> <span class=""active"">get</span> <span class=""active"">wonderful</span> <span class=""active"">fast</span> <span class=""active"">service</span> <span class=""active"">and</span> <span class=""active"">a</span> <span class=""active"">delicious</span> <span class=""active"">juice</span> <span>on</span> <span>the</span> <span>go.</span> <span>I</span> <span>have</span> <span>also</span> <span>tried</span> <span>their</span> <span>3</span> <span>day</span> <span>cleanse</span> <span>and</span> <span>it</span> <span>felt</span> <span>amazing,</span> <span>highly</span> <span>recommend.</span> <span>If</span> <span>you</span> <span>haven't</span> <span>tried</span> <span>the</span> <span>ice</span> <span>cream</span> <span>yet,</span> <span>you</span> <span>are</span> <span>missing</span> <span>out.</span> <span>I</span> <span>preferred</span> <span>the</span> <span>chocolate,</span> <span>however</span> <span>both</span> <span>were</span> <span>great.</span> <span></span>"
1,"I have been to this location several times, and every time I get wonderful fast service and a delicious juice on the go. I have also tried their 3 day cleanse and it felt amazing, highly recommend. If you haven't tried the ice cream yet, you are missing out. I preferred the chocolate, however both were great.",yes,"<span>I</span> <span>have</span> <span>been</span> <span>to</span> <span>this</span> <span>location</span> <span>several</span> <span>times,</span> <span>and</span> <span>every</span> <span>time</span> <span>I</span> <span>get</span> <span class=""active"">wonderful</span> <span class=""active"">fast</span> <span class=""active"">service</span> <span>and</span> <span>a</span> <span class=""active"">delicious</span> <span class=""active"">juice</span> <span>on</span> <span>the</span> <span>go.</span> <span>I</span> <span>have</span> <span>also</span> <span>tried</span> <span>their</span> <span>3</span> <span>day</span> <span>cleanse</span> <span>and</span> <span>it</span> <span class=""active"">felt</span> <span class=""active"">amazing,</span> <span class=""active"">highly</span> <span class=""active"">recommend.</span> <span>If</span> <span>you</span> <span>haven't</span> <span>tried</span> <span>the</span> <span>ice</span> <span>cream</span> <span>yet,</span> <span>you</span> <span>are</span> <span>missing</span> <span>out.</span> <span>I</span> <span>preferred</span> <span>the</span> <span>chocolate,</span> <span>however</span> <span class=""active"">both</span> <span class=""active"">were</span> <span class=""active"">great.</span> <span></span>"
0,"I have been to this restaurant countless times, but my most recent visit makes me not want to go back. There were ants, yes ants, in the serving dish in which we were given naan. Disgusted, I told the people behind the counter and they didn't really care. They did offered an apology and comped our 3 cans of coke but they didn't take this seriously. I'm never going back there, ever again!",no,"<span>I</span> <span>have</span> <span>been</span> <span>to</span> <span>this</span> <span>restaurant</span> <span>countless</span> <span>times,</span> <span>but</span> <span>my</span> <span>most</span> <span>recent</span> <span>visit</span> <span>makes</span> <span>me</span> <span>not</span> <span>want</span> <span>to</span> <span>go</span> <span>back.</span> <span>There</span> <span>were</span> <span class=""active"">ants,</span> <span>yes</span> <span>ants,</span> <span>in</span> <span>the</span> <span class=""active"">serving</span> <span class=""active"">dish</span> <span>in</span> <span>which</span> <span>we</span> <span>were</span> <span>given</span> <span>naan.</span> <span class=""active"">Disgusted,</span> <span>I</span> <span>told</span> <span>the</span> <span>people</span> <span>behind</span> <span>the</span> <span>counter</span> <span>and</span> <span>they</span> <span class=""active"">didn't</span> <span class=""active"">really</span> <span class=""active"">care.</span> <span>They</span> <span>did</span> <span>offered</span> <span>an</span> <span>apology</span> <span>and</span> <span>comped</span> <span>our</span> <span>3</span> <span>cans</span> <span>of</span> <span>coke</span> <span>but</span> <span>they</span> <span>didn't</span> <span>take</span> <span>this</span> <span>seriously.</span> <span>I'm</span> <span>never</span> <span>going</span> <span>back</span> <span>there,</span> <span>ever</span> <span>again!</span> <span></span>"
0,"I have been to this restaurant countless times, but my most recent visit makes me not want to go back. There were ants, yes ants, in the serving dish in which we were given naan. Disgusted, I told the people behind the counter and they didn't really care. They did offered an apology and comped our 3 cans of coke but they didn't take this seriously. I'm never going back there, ever again!",no,"<span>I</span> <span>have</span> <span>been</span> <span>to</span> <span>this</span> <span>restaurant</span> <span>countless</span> <span>times,</span> <span>but</span> <span>my</span> <span>most</span> <span>recent</span> <span>visit</span> <span>makes</span> <span>me</span> <span class=""active"">not</span> <span class=""active"">want</span> <span class=""active"">to</span> <span class=""active"">go</span> <span class=""active"">back.</span> <span>There</span> <span>were</span> <span>ants,</span> <span>yes</span> <span>ants,</span> <span>in</span> <span>the</span> <span>serving</span> <span>dish</span> <span>in</span> <span>which</span> <span>we</span> <span>were</span> <span>given</span> <span>naan.</span> <span class=""active"">Disgusted,</span> <span>I</span> <span>told</span> <span>the</span> <span>people</span> <span>behind</span> <span>the</span> <span>counter</span> <span>and</span> <span>they</span> <span class=""active"">didn't</span> <span class=""active"">really</span> <span class=""active"">care.</span> <span>They</span> <span>did</span> <span>offered</span> <span>an</span> <span>apology</span> <span>and</span> <span>comped</span> <span>our</span> <span>3</span> <span>cans</span> <span>of</span> <span>coke</span> <span>but</span> <span>they</span> <span>didn't</span> <span>take</span> <span>this</span> <span>seriously.</span> <span>I'm</span> <span>never</span> <span>going</span> <span>back</span> <span>there,</span> <span>ever</span> <span>again!</span> <span></span>"
0,"I have been to this restaurant countless times, but my most recent visit makes me not want to go back. There were ants, yes ants, in the serving dish in which we were given naan. Disgusted, I told the people behind the counter and they didn't really care. They did offered an apology and comped our 3 cans of coke but they didn't take this seriously. I'm never going back there, ever again!",no,"<span>I</span> <span>have</span> <span>been</span> <span>to</span> <span>this</span> <span>restaurant</span> <span>countless</span> <span>times,</span> <span>but</span> <span>my</span> <span>most</span> <span>recent</span> <span>visit</span> <span>makes</span> <span>me</span> <span class=""active"">not</span> <span class=""active"">want</span> <span class=""active"">to</span> <span class=""active"">go</span> <span class=""active"">back.</span> <span>There</span> <span>were</span> <span>ants,</span> <span>yes</span> <span>ants,</span> <span>in</span> <span>the</span> <span>serving</span> <span>dish</span> <span>in</span> <span>which</span> <span>we</span> <span>were</span> <span>given</span> <span>naan.</span> <span>Disgusted,</span> <span>I</span> <span>told</span> <span>the</span> <span>people</span> <span>behind</span> <span>the</span> <span>counter</span> <span>and</span> <span>they</span> <span>didn't</span> <span>really</span> <span>care.</span> <span>They</span> <span>did</span> <span>offered</span> <span>an</span> <span>apology</span> <span>and</span> <span>comped</span> <span>our</span> <span>3</span> <span>cans</span> <span>of</span> <span>coke</span> <span>but</span> <span>they</span> <span>didn't</span> <span>take</span> <span>this</span> <span>seriously.</span> <span>I'm</span> <span>never</span> <span>going</span> <span>back</span> <span>there,</span> <span>ever</span> <span>again!</span> <span></span>"
1,"i have died and gone to donut heaven.

I will honestly sit in traffic on the Gardiner just to have 1 one these donuts.

if you ever have a chance get there early...seriously.... cause they sell out fast.

parking in terrible as there is only street parking (1 side of street only) and you have to wait sometimes, but god almighty the donuts are worth it",yes,"<span>i</span> <span>have</span> <span>died</span> <span>and</span> <span>gone</span> <span>to</span> <span>donut</span> <span>heaven.</span> <span>I</span> <span>will</span> <span>honestly</span> <span>sit</span> <span>in</span> <span>traffic</span> <span>on</span> <span>the</span> <span>Gardiner</span> <span>just</span> <span>to</span> <span>have</span> <span>1</span> <span>one</span> <span>these</span> <span>donuts.</span> <span>if</span> <span>you</span> <span>ever</span> <span>have</span> <span>a</span> <span>chance</span> <span>get</span> <span>there</span> <span>early...seriously....</span> <span>cause</span> <span>they</span> <span>sell</span> <span>out</span> <span>fast.</span> <span class=""active"">parking</span> <span>in</span> <span class=""active"">terrible</span> <span>as</span> <span>there</span> <span>is</span> <span>only</span> <span>street</span> <span>parking</span> <span>(1</span> <span>side</span> <span>of</span> <span>street</span> <span>only)</span> <span>and</span> <span>you</span> <span>have</span> <span>to</span> <span class=""active"">wait</span> <span>sometimes,</span> <span>but</span> <span>god</span> <span>almighty</span> <span>the</span> <span>donuts</span> <span>are</span> <span class=""active"">worth</span> <span>it</span> <span></span>"
1,"i have died and gone to donut heaven.

I will honestly sit in traffic on the Gardiner just to have 1 one these donuts.

if you ever have a chance get there early...seriously.... cause they sell out fast.

parking in terrible as there is only street parking (1 side of street only) and you have to wait sometimes, but god almighty the donuts are worth it",yes,"<span>i</span> <span>have</span> <span>died</span> <span>and</span> <span>gone</span> <span>to</span> <span>donut</span> <span class=""active"">heaven.</span> <span>I</span> <span>will</span> <span>honestly</span> <span>sit</span> <span>in</span> <span>traffic</span> <span>on</span> <span>the</span> <span>Gardiner</span> <span>just</span> <span>to</span> <span>have</span> <span>1</span> <span>one</span> <span>these</span> <span>donuts.</span> <span>if</span> <span>you</span> <span>ever</span> <span>have</span> <span>a</span> <span>chance</span> <span>get</span> <span>there</span> <span>early...seriously....</span> <span>cause</span> <span>they</span> <span>sell</span> <span>out</span> <span>fast.</span> <span>parking</span> <span>in</span> <span>terrible</span> <span>as</span> <span>there</span> <span>is</span> <span>only</span> <span>street</span> <span>parking</span> <span>(1</span> <span>side</span> <span>of</span> <span>street</span> <span>only)</span> <span>and</span> <span>you</span> <span>have</span> <span>to</span> <span>wait</span> <span>sometimes,</span> <span>but</span> <span>god</span> <span>almighty</span> <span>the</span> <span>donuts</span> <span>are</span> <span class=""active"">worth</span> <span class=""active"">it</span> <span></span>"
1,"i have died and gone to donut heaven.

I will honestly sit in traffic on the Gardiner just to have 1 one these donuts.

if you ever have a chance get there early...seriously.... cause they sell out fast.

parking in terrible as there is only street parking (1 side of street only) and you have to wait sometimes, but god almighty the donuts are worth it",yes,"<span>i</span> <span>have</span> <span>died</span> <span>and</span> <span>gone</span> <span>to</span> <span>donut</span> <span class=""active"">heaven.</span> <span>I</span> <span>will</span> <span>honestly</span> <span>sit</span> <span>in</span> <span>traffic</span> <span>on</span> <span>the</span> <span>Gardiner</span> <span>just</span> <span>to</span> <span>have</span> <span>1</span> <span>one</span> <span>these</span> <span>donuts.</span> <span>if</span> <span>you</span> <span>ever</span> <span>have</span> <span>a</span> <span>chance</span> <span>get</span> <span>there</span> <span>early...seriously....</span> <span>cause</span> <span>they</span> <span>sell</span> <span>out</span> <span>fast.</span> <span>parking</span> <span>in</span> <span>terrible</span> <span>as</span> <span>there</span> <span>is</span> <span>only</span> <span>street</span> <span>parking</span> <span>(1</span> <span>side</span> <span>of</span> <span>street</span> <span>only)</span> <span>and</span> <span>you</span> <span>have</span> <span>to</span> <span>wait</span> <span>sometimes,</span> <span>but</span> <span>god</span> <span>almighty</span> <span>the</span> <span>donuts</span> <span>are</span> <span class=""active"">worth</span> <span>it</span> <span></span>"
1,"I have driven past this place for awhile now and finally decided to stop in, WHOA I have been missing out, this place is awesome.  We were greeted immediately and given a nice booth. Our server was prompt, courteous and very informative. We loved the food and will be back for sure",yes,"<span>I</span> <span>have</span> <span>driven</span> <span>past</span> <span>this</span> <span>place</span> <span>for</span> <span>awhile</span> <span>now</span> <span>and</span> <span>finally</span> <span>decided</span> <span>to</span> <span>stop</span> <span>in,</span> <span class="""">WHOA</span> <span class="""">I</span> <span class="""">have</span> <span class="""">been</span> <span class=""active"">missing</span> <span class=""active"">out,</span> <span>this</span> <span>place</span> <span>is</span> <span class=""active"">awesome.</span> <span>We</span> <span>were</span> <span class=""active"">greeted</span> <span class=""active"">immediately</span> <span>and</span> <span class="""">given</span> <span>a</span> <span class=""active"">nice</span> <span class=""active"">booth.</span> <span>Our</span> <span>server</span> <span>was</span> <span class=""active"">prompt,</span> <span class=""active"">courteous</span> <span>and</span> <span class=""active"">very</span> <span class=""active"">informative.</span> <span>We</span> <span class=""active"">loved</span> <span class=""active"">the</span> <span class=""active"">food</span> <span class="""">and</span> <span class=""active"">will</span> <span class=""active"">be</span> <span class=""active"">back</span> <span>for</span> <span>sure</span> <span></span>"
1,"I have driven past this place for awhile now and finally decided to stop in, WHOA I have been missing out, this place is awesome.  We were greeted immediately and given a nice booth. Our server was prompt, courteous and very informative. We loved the food and will be back for sure",yes,"<span>I</span> <span>have</span> <span>driven</span> <span>past</span> <span>this</span> <span>place</span> <span>for</span> <span>awhile</span> <span>now</span> <span>and</span> <span>finally</span> <span>decided</span> <span>to</span> <span>stop</span> <span>in,</span> <span>WHOA</span> <span>I</span> <span>have</span> <span>been</span> <span>missing</span> <span>out,</span> <span>this</span> <span>place</span> <span>is</span> <span>awesome.</span> <span>We</span> <span>were</span> <span>greeted</span> <span>immediately</span> <span>and</span> <span>given</span> <span>a</span> <span>nice</span> <span>booth.</span> <span>Our</span> <span>server</span> <span>was</span> <span class=""active"">prompt,</span> <span class=""active"">courteous</span> <span>and</span> <span class=""active"">very</span> <span class=""active"">informative.</span> <span>We</span> <span>loved</span> <span>the</span> <span>food</span> <span>and</span> <span>will</span> <span>be</span> <span>back</span> <span>for</span> <span>sure</span> <span></span>"
1,"I have driven past this place for awhile now and finally decided to stop in, WHOA I have been missing out, this place is awesome.  We were greeted immediately and given a nice booth. Our server was prompt, courteous and very informative. We loved the food and will be back for sure",yes,"<span>I</span> <span>have</span> <span>driven</span> <span>past</span> <span>this</span> <span>place</span> <span>for</span> <span>awhile</span> <span>now</span> <span>and</span> <span>finally</span> <span>decided</span> <span>to</span> <span>stop</span> <span>in,</span> <span>WHOA</span> <span>I</span> <span>have</span> <span>been</span> <span>missing</span> <span>out,</span> <span>this</span> <span>place</span> <span>is</span> <span class=""active"">awesome.</span> <span>We</span> <span>were</span> <span>greeted</span> <span>immediately</span> <span>and</span> <span>given</span> <span>a</span> <span>nice</span> <span>booth.</span> <span>Our</span> <span>server</span> <span>was</span> <span>prompt,</span> <span>courteous</span> <span>and</span> <span>very</span> <span>informative.</span> <span>We</span> <span>loved</span> <span>the</span> <span>food</span> <span>and</span> <span>will</span> <span>be</span> <span>back</span> <span>for</span> <span>sure</span> <span></span>"
0,"I have found this place to be wildly inconsistent. Lunches are usually reliable but unspectacular and a little spendy. Two dinners here have been terrible. Waitstaff are all young and untrained, eager to check up on you in a hurried way, blatantly upselling the appetizers and specials of the day, and always selecting the most expensive option when you ask their opinion on various items.",no,"<span>I</span> <span>have</span> <span>found</span> <span>this</span> <span>place</span> <span>to</span> <span>be</span> <span class=""active"">wildly</span> <span class=""active"">inconsistent.</span> <span>Lunches</span> <span>are</span> <span>usually</span> <span>reliable</span> <span>but</span> <span>unspectacular</span> <span>and</span> <span>a</span> <span>little</span> <span>spendy.</span> <span>Two</span> <span>dinners</span> <span>here</span> <span>have</span> <span>been</span> <span class=""active"">terrible.</span> <span>Waitstaff</span> <span>are</span> <span>all</span> <span>young</span> <span>and</span> <span>untrained,</span> <span>eager</span> <span>to</span> <span>check</span> <span>up</span> <span>on</span> <span>you</span> <span>in</span> <span>a</span> <span>hurried</span> <span>way,</span> <span>blatantly</span> <span>upselling</span> <span>the</span> <span>appetizers</span> <span>and</span> <span>specials</span> <span>of</span> <span>the</span> <span>day,</span> <span>and</span> <span>always</span> <span>selecting</span> <span>the</span> <span>most</span> <span>expensive</span> <span>option</span> <span>when</span> <span>you</span> <span>ask</span> <span>their</span> <span>opinion</span> <span>on</span> <span>various</span> <span>items.</span> <span></span>"
0,"I have found this place to be wildly inconsistent. Lunches are usually reliable but unspectacular and a little spendy. Two dinners here have been terrible. Waitstaff are all young and untrained, eager to check up on you in a hurried way, blatantly upselling the appetizers and specials of the day, and always selecting the most expensive option when you ask their opinion on various items.",yes,"<span>I</span> <span>have</span> <span>found</span> <span>this</span> <span>place</span> <span>to</span> <span>be</span> <span>wildly</span> <span>inconsistent.</span> <span>Lunches</span> <span>are</span> <span>usually</span> <span>reliable</span> <span>but</span> <span>unspectacular</span> <span>and</span> <span>a</span> <span>little</span> <span>spendy.</span> <span>Two</span> <span>dinners</span> <span>here</span> <span>have</span> <span>been</span> <span>terrible.</span> <span>Waitstaff</span> <span>are</span> <span>all</span> <span>young</span> <span>and</span> <span>untrained,</span> <span>eager</span> <span>to</span> <span>check</span> <span>up</span> <span>on</span> <span>you</span> <span>in</span> <span>a</span> <span>hurried</span> <span>way,</span> <span>blatantly</span> <span>upselling</span> <span>the</span> <span>appetizers</span> <span>and</span> <span>specials</span> <span>of</span> <span>the</span> <span>day,</span> <span>and</span> <span class=""active"">always</span> <span class=""active"">selecting</span> <span class=""active"">the</span> <span class=""active"">most</span> <span class=""active"">expensive</span> <span class=""active"">option</span> <span class=""active"">when</span> <span class=""active"">you</span> <span class=""active"">ask</span> <span class=""active"">their</span> <span class=""active"">opinion</span> <span class=""active"">on</span> <span class=""active"">various</span> <span class=""active"">items.</span> <span></span>"
0,"I have found this place to be wildly inconsistent. Lunches are usually reliable but unspectacular and a little spendy. Two dinners here have been terrible. Waitstaff are all young and untrained, eager to check up on you in a hurried way, blatantly upselling the appetizers and specials of the day, and always selecting the most expensive option when you ask their opinion on various items.",no,"<span>I</span> <span>have</span> <span>found</span> <span>this</span> <span>place</span> <span>to</span> <span>be</span> <span class=""active"">wildly</span> <span class=""active"">inconsistent.</span> <span>Lunches</span> <span>are</span> <span>usually</span> <span>reliable</span> <span>but</span> <span class=""active"">unspectacular</span> <span>and</span> <span class=""active"">a</span> <span class=""active"">little</span> <span class=""active"">spendy.</span> <span>Two</span> <span>dinners</span> <span>here</span> <span>have</span> <span>been</span> <span class=""active"">terrible.</span> <span>Waitstaff</span> <span>are</span> <span>all</span> <span>young</span> <span>and</span> <span class=""active"">untrained,</span> <span>eager</span> <span>to</span> <span>check</span> <span>up</span> <span>on</span> <span>you</span> <span>in</span> <span>a</span> <span class=""active"">hurried</span> <span class=""active"">way,</span> <span class=""active"">blatantly</span> <span class=""active"">upselling</span> <span>the</span> <span class=""active"">appetizers</span> <span>and</span> <span>specials</span> <span>of</span> <span>the</span> <span>day,</span> <span>and</span> <span>always</span> <span>selecting</span> <span>the</span> <span>most</span> <span>expensive</span> <span>option</span> <span>when</span> <span>you</span> <span>ask</span> <span>their</span> <span>opinion</span> <span>on</span> <span>various</span> <span>items.</span> <span></span>"
1,"I have moved away from phoenix, but i thought i should still give my opinion since i ate here so often.  

consistent good pho.  i've stuck to pretty much that, the rolls and the broken rice combo, and all have been good.  the only thing that i might change is maybe more meat in the bowls...other than that
good place for pho.",yes,"<span>I</span> <span>have</span> <span>moved</span> <span>away</span> <span>from</span> <span>phoenix,</span> <span>but</span> <span>i</span> <span>thought</span> <span>i</span> <span>should</span> <span>still</span> <span>give</span> <span>my</span> <span>opinion</span> <span>since</span> <span>i</span> <span>ate</span> <span>here</span> <span>so</span> <span>often.</span> <span>consistent</span> <span>good</span> <span>pho.</span> <span>i've</span> <span>stuck</span> <span>to</span> <span class=""active"">pretty</span> <span>much</span> <span>that,</span> <span>the</span> <span>rolls</span> <span>and</span> <span>the</span> <span>broken</span> <span>rice</span> <span>combo,</span> <span>and</span> <span>all</span> <span>have</span> <span>been</span> <span class=""active"">good.</span> <span>the</span> <span>only</span> <span>thing</span> <span>that</span> <span>i</span> <span>might</span> <span>change</span> <span>is</span> <span>maybe</span> <span>more</span> <span>meat</span> <span>in</span> <span>the</span> <span>bowls...other</span> <span>than</span> <span>that</span> <span class=""active"">good</span> <span class=""active"">place</span> <span>for</span> <span>pho.</span> <span></span>"
1,"I have moved away from phoenix, but i thought i should still give my opinion since i ate here so often.  

consistent good pho.  i've stuck to pretty much that, the rolls and the broken rice combo, and all have been good.  the only thing that i might change is maybe more meat in the bowls...other than that
good place for pho.",yes,"<span>I</span> <span>have</span> <span>moved</span> <span>away</span> <span>from</span> <span>phoenix,</span> <span>but</span> <span>i</span> <span>thought</span> <span>i</span> <span>should</span> <span>still</span> <span>give</span> <span>my</span> <span>opinion</span> <span>since</span> <span>i</span> <span>ate</span> <span>here</span> <span>so</span> <span>often.</span> <span>consistent</span> <span class=""active"">good</span> <span class=""active"">pho.</span> <span>i've</span> <span>stuck</span> <span>to</span> <span>pretty</span> <span>much</span> <span>that,</span> <span>the</span> <span>rolls</span> <span>and</span> <span>the</span> <span>broken</span> <span>rice</span> <span>combo,</span> <span>and</span> <span class=""active"">all</span> <span class=""active"">have</span> <span class=""active"">been</span> <span class=""active"">good.</span> <span>the</span> <span>only</span> <span>thing</span> <span>that</span> <span>i</span> <span>might</span> <span>change</span> <span>is</span> <span>maybe</span> <span>more</span> <span>meat</span> <span>in</span> <span>the</span> <span>bowls...other</span> <span>than</span> <span>that</span> <span>good</span> <span>place</span> <span>for</span> <span>pho.</span> <span></span>"
1,"I have never been to a jimmy johns at least that I can remember, it was very good much better than a subway, still not as good as firehouse subs that is why I only gave it 4 stars but, they are freaky fast by the time you are finished paying your subs is ready. I will be back to this location. Super friendly staff",yes,"<span>I</span> <span>have</span> <span>never</span> <span>been</span> <span>to</span> <span>a</span> <span>jimmy</span> <span>johns</span> <span>at</span> <span>least</span> <span>that</span> <span>I</span> <span>can</span> <span>remember,</span> <span>it</span> <span>was</span> <span>very</span> <span>good</span> <span class=""active"">much</span> <span class=""active"">better</span> <span class=""active"">than</span> <span class=""active"">a</span> <span class=""active"">subway,</span> <span>still</span> <span class=""active"">not</span> <span class=""active"">as</span> <span class=""active"">good</span> <span class=""active"">as</span> <span class=""active"">firehouse</span> <span class=""active"">subs</span> <span>that</span> <span>is</span> <span>why</span> <span>I</span> <span>only</span> <span>gave</span> <span>it</span> <span>4</span> <span>stars</span> <span>but,</span> <span>they</span> <span>are</span> <span class=""active"">freaky</span> <span class=""active"">fast</span> <span class=""active"">by</span> <span class=""active"">the</span> <span class=""active"">time</span> <span class=""active"">you</span> <span class=""active"">are</span> <span class=""active"">finished</span> <span class=""active"">paying</span> <span class=""active"">your</span> <span class=""active"">subs</span> <span class=""active"">is</span> <span class=""active"">ready.</span> <span class=""active"">I</span> <span class=""active"">will</span> <span class=""active"">be</span> <span class=""active"">back</span> <span>to</span> <span>this</span> <span>location.</span> <span>Super</span> <span>friendly</span> <span>staff</span> <span></span>"
1,"I have never been to a jimmy johns at least that I can remember, it was very good much better than a subway, still not as good as firehouse subs that is why I only gave it 4 stars but, they are freaky fast by the time you are finished paying your subs is ready. I will be back to this location. Super friendly staff",yes,"<span>I</span> <span>have</span> <span>never</span> <span>been</span> <span>to</span> <span>a</span> <span>jimmy</span> <span>johns</span> <span>at</span> <span>least</span> <span>that</span> <span>I</span> <span>can</span> <span>remember,</span> <span>it</span> <span>was</span> <span class=""active"">very</span> <span class=""active"">good</span> <span>much</span> <span>better</span> <span>than</span> <span>a</span> <span>subway,</span> <span>still</span> <span>not</span> <span>as</span> <span>good</span> <span>as</span> <span>firehouse</span> <span>subs</span> <span>that</span> <span>is</span> <span>why</span> <span>I</span> <span>only</span> <span>gave</span> <span>it</span> <span>4</span> <span>stars</span> <span>but,</span> <span>they</span> <span>are</span> <span class=""active"">freaky</span> <span class=""active"">fast</span> <span>by</span> <span>the</span> <span>time</span> <span>you</span> <span>are</span> <span>finished</span> <span>paying</span> <span>your</span> <span>subs</span> <span>is</span> <span>ready.</span> <span>I</span> <span>will</span> <span>be</span> <span>back</span> <span>to</span> <span>this</span> <span>location.</span> <span class=""active"">Super</span> <span class=""active"">friendly</span> <span class=""active"">staff</span> <span></span>"
